cons_d,entry_range,tp_ratio,sl_pct,hold,n,win_rate,mean,median,sum,p10,p25,p90,max_loss
45,$1.20-$1.50,1.2,-30%,90,22,0.6818181818181818,0.02090909090909088,0.17999999999999997,0.4599999999999994,-0.32,-0.32,0.17999999999999997,-0.32
45,$1.20-$1.50,1.2,-30%,180,22,0.6818181818181818,0.02090909090909088,0.17999999999999997,0.4599999999999994,-0.32,-0.32,0.17999999999999997,-0.32
45,$1.20-$1.50,1.2,-20%,30,22,0.5,-0.020000000000000018,-0.020000000000000018,-0.4400000000000004,-0.22,-0.22,0.17999999999999997,-0.22
45,$1.20-$1.50,1.2,-20%,60,22,0.5,-0.020000000000000018,-0.020000000000000018,-0.4400000000000004,-0.22,-0.22,0.17999999999999997,-0.22
45,$1.20-$1.50,1.2,-20%,90,22,0.5,-0.020000000000000018,-0.020000000000000018,-0.4400000000000004,-0.22,-0.22,0.17999999999999997,-0.22
45,$1.20-$1.50,1.2,-20%,180,22,0.5,-0.020000000000000018,-0.020000000000000018,-0.4400000000000004,-0.22,-0.22,0.17999999999999997,-0.22
45,$1.20-$1.50,1.2,-15%,30,22,0.36363636363636365,-0.042727272727272725,-0.16999999999999998,-0.94,-0.16999999999999998,-0.16999999999999998,0.17999999999999997,-0.16999999999999998
45,$1.20-$1.50,1.2,-15%,60,22,0.36363636363636365,-0.042727272727272725,-0.16999999999999998,-0.94,-0.16999999999999998,-0.16999999999999998,0.17999999999999997,-0.16999999999999998
45,$1.20-$1.50,1.2,-15%,90,22,0.36363636363636365,-0.042727272727272725,-0.16999999999999998,-0.94,-0.16999999999999998,-0.16999999999999998,0.17999999999999997,-0.16999999999999998
45,$1.20-$1.50,1.2,-15%,180,22,0.36363636363636365,-0.042727272727272725,-0.16999999999999998,-0.94,-0.16999999999999998,-0.16999999999999998,0.17999999999999997,-0.16999999999999998
45,$1.20-$1.50,1.2,-10%,30,22,0.2727272727272727,-0.03818181818181821,-0.12000000000000001,-0.8400000000000007,-0.12000000000000001,-0.12000000000000001,0.17999999999999997,-0.12000000000000001
45,$1.20-$1.50,1.2,-10%,60,22,0.2727272727272727,-0.03818181818181821,-0.12000000000000001,-0.8400000000000007,-0.12000000000000001,-0.12000000000000001,0.17999999999999997,-0.12000000000000001
45,$1.20-$1.50,1.2,-10%,90,22,0.2727272727272727,-0.03818181818181821,-0.12000000000000001,-0.8400000000000007,-0.12000000000000001,-0.12000000000000001,0.17999999999999997,-0.12000000000000001
45,$1.20-$1.50,1.2,-10%,180,22,0.2727272727272727,-0.03818181818181821,-0.12000000000000001,-0.8400000000000007,-0.12000000000000001,-0.12000000000000001,0.17999999999999997,-0.12000000000000001
45,$1.20-$1.50,1.3,none,30,22,0.6818181818181818,0.08177571257907346,0.28,1.799065676739616,-0.3727701783857292,-0.27252790279027905,0.28,-0.4751724137931034
45,$1.20-$1.50,1.3,none,60,22,0.7727272727272727,0.14495779576194207,0.28,3.1890715067627253,-0.29858085808580864,0.28,0.28,-0.4751724137931034
45,$1.20-$1.50,1.3,none,90,22,0.7727272727272727,0.142866886671033,0.28,3.143071506762726,-0.29858085808580864,0.28,0.28,-0.4751724137931034
45,$1.20-$1.50,1.3,none,180,22,0.8181818181818182,0.16314660695075325,0.28,3.5892253529165714,-0.29858085808580864,0.28,0.28,-0.4751724137931034
45,$1.20-$1.50,1.3,-30%,30,22,0.6363636363636364,0.061818181818181835,0.28,1.3600000000000003,-0.32,-0.32,0.28,-0.32
45,$1.20-$1.50,1.3,-30%,60,22,0.6363636363636364,0.061818181818181835,0.28,1.3600000000000003,-0.32,-0.32,0.28,-0.32
45,$1.20-$1.50,1.3,-30%,90,22,0.6363636363636364,0.061818181818181835,0.28,1.3600000000000003,-0.32,-0.32,0.28,-0.32
45,$1.20-$1.50,1.3,-30%,180,22,0.6363636363636364,0.061818181818181835,0.28,1.3600000000000003,-0.32,-0.32,0.28,-0.32
45,$1.20-$1.50,1.3,-20%,30,22,0.4090909090909091,-0.015454545454545443,-0.22,-0.33999999999999975,-0.22,-0.22,0.28,-0.22
45,$1.20-$1.50,1.3,-20%,60,22,0.4090909090909091,-0.015454545454545443,-0.22,-0.33999999999999975,-0.22,-0.22,0.28,-0.22
45,$1.20-$1.50,1.3,-20%,90,22,0.4090909090909091,-0.015454545454545443,-0.22,-0.33999999999999975,-0.22,-0.22,0.28,-0.22
45,$1.20-$1.50,1.3,-20%,180,22,0.4090909090909091,-0.015454545454545443,-0.22,-0.33999999999999975,-0.22,-0.22,0.28,-0.22
45,$1.20-$1.50,1.3,-15%,30,22,0.2727272727272727,-0.047272727272727244,-0.16999999999999998,-1.0399999999999994,-0.16999999999999998,-0.16999999999999998,0.28,-0.16999999999999998
45,$1.20-$1.50,1.3,-15%,60,22,0.2727272727272727,-0.047272727272727244,-0.16999999999999998,-1.0399999999999994,-0.16999999999999998,-0.16999999999999998,0.28,-0.16999999999999998
45,$1.20-$1.50,1.3,-15%,90,22,0.2727272727272727,-0.047272727272727244,-0.16999999999999998,-1.0399999999999994,-0.16999999999999998,-0.16999999999999998,0.28,-0.16999999999999998
45,$1.20-$1.50,1.3,-15%,180,22,0.2727272727272727,-0.047272727272727244,-0.16999999999999998,-1.0399999999999994,-0.16999999999999998,-0.16999999999999998,0.28,-0.16999999999999998
45,$1.20-$1.50,1.3,-10%,30,22,0.22727272727272727,-0.029090909090909087,-0.12000000000000001,-0.6399999999999999,-0.12000000000000001,-0.12000000000000001,0.28,-0.12000000000000001
45,$1.20-$1.50,1.3,-10%,60,22,0.22727272727272727,-0.029090909090909087,-0.12000000000000001,-0.6399999999999999,-0.12000000000000001,-0.12000000000000001,0.28,-0.12000000000000001
45,$1.20-$1.50,1.3,-10%,90,22,0.22727272727272727,-0.029090909090909087,-0.12000000000000001,-0.6399999999999999,-0.12000000000000001,-0.12000000000000001,0.28,-0.12000000000000001
45,$1.20-$1.50,1.3,-10%,180,22,0.22727272727272727,-0.029090909090909087,-0.12000000000000001,-0.6399999999999999,-0.12000000000000001,-0.12000000000000001,0.28,-0.12000000000000001
45,$1.20-$1.50,1.5,none,30,22,0.6363636363636364,0.16989778294155924,0.48,3.7377512247143034,-0.39077985827249523,-0.29082867132867135,0.48,-0.4751724137931034
45,$1.20-$1.50,1.5,none,60,22,0.6363636363636364,0.20587433491063578,0.48,4.529235368033987,-0.3916291020038311,-0.11131408871905639,0.48,-0.5241322314049587
45,$1.20-$1.50,1.5,none,90,22,0.6363636363636364,0.1710717868500178,0.48,3.763579310700392,-0.39489004476477385,-0.29422992299229933,0.48,-0.689504958677686
45,$1.20-$1.50,1.5,none,180,22,0.6363636363636364,0.13451505215351642,0.48,2.959331147377361,-0.46781972284220225,-0.29422992299229933,0.48,-1.0175206611570247
45,$1.20-$1.50,1.5,-30%,30,22,0.5909090909090909,0.1441175624736804,0.48,3.170586374420969,-0.32,-0.32,0.48,-0.32
45,$1.20-$1.50,1.5,-30%,60,22,0.5909090909090909,0.1527272727272727,0.48,3.3599999999999994,-0.32,-0.32,0.48,-0.32
45,$1.20-$1.50,1.5,-30%,90,22,0.5909090909090909,0.1527272727272727,0.48,3.3599999999999994,-0.32,-0.32,0.48,-0.32
45,$1.20-$1.50,1.5,-30%,180,22,0.5909090909090909,0.1527272727272727,0.48,3.3599999999999994,-0.32,-0.32,0.48,-0.32
45,$1.20-$1.50,1.5,-20%,30,22,0.36363636363636365,0.034545454545454546,-0.22,0.76,-0.22,-0.22,0.48,-0.22
45,$1.20-$1.50,1.5,-20%,60,22,0.36363636363636365,0.034545454545454546,-0.22,0.76,-0.22,-0.22,0.48,-0.22
45,$1.20-$1.50,1.5,-20%,90,22,0.36363636363636365,0.034545454545454546,-0.22,0.76,-0.22,-0.22,0.48,-0.22
45,$1.20-$1.50,1.5,-20%,180,22,0.36363636363636365,0.034545454545454546,-0.22,0.76,-0.22,-0.22,0.48,-0.22
45,$1.20-$1.50,1.5,-15%,30,22,0.22727272727272727,-0.022272727272727263,-0.16999999999999998,-0.48999999999999977,-0.16999999999999998,-0.16999999999999998,0.48,-0.16999999999999998
45,$1.20-$1.50,1.5,-15%,60,22,0.22727272727272727,-0.022272727272727263,-0.16999999999999998,-0.48999999999999977,-0.16999999999999998,-0.16999999999999998,0.48,-0.16999999999999998
45,$1.20-$1.50,1.5,-15%,90,22,0.22727272727272727,-0.022272727272727263,-0.16999999999999998,-0.48999999999999977,-0.16999999999999998,-0.16999999999999998,0.48,-0.16999999999999998
45,$1.20-$1.50,1.5,-15%,180,22,0.22727272727272727,-0.022272727272727263,-0.16999999999999998,-0.48999999999999977,-0.16999999999999998,-0.16999999999999998,0.48,-0.16999999999999998
45,$1.20-$1.50,1.5,-10%,30,22,0.18181818181818182,-0.010909090909090919,-0.12000000000000001,-0.2400000000000002,-0.12000000000000001,-0.12000000000000001,0.48,-0.12000000000000001
45,$1.20-$1.50,1.5,-10%,60,22,0.18181818181818182,-0.010909090909090919,-0.12000000000000001,-0.2400000000000002,-0.12000000000000001,-0.12000000000000001,0.48,-0.12000000000000001
45,$1.20-$1.50,1.5,-10%,90,22,0.18181818181818182,-0.010909090909090919,-0.12000000000000001,-0.2400000000000002,-0.12000000000000001,-0.12000000000000001,0.48,-0.12000000000000001
45,$1.20-$1.50,1.5,-10%,180,22,0.18181818181818182,-0.010909090909090919,-0.12000000000000001,-0.2400000000000002,-0.12000000000000001,-0.12000000000000001,0.48,-0.12000000000000001
45,$1.20-$1.50,1.7,none,30,22,0.6363636363636364,0.2360246102738195,0.48529318721048464,5.192541426024029,-0.39077985827249523,-0.29082867132867135,0.6799999999999999,-0.4751724137931034
45,$1.20-$1.50,1.7,none,60,22,0.6363636363636364,0.2774263821842449,0.6799999999999999,6.103380408053389,-0.3916291020038311,-0.11131408871905639,0.6799999999999999,-0.5241322314049587
45,$1.20-$1.50,1.7,none,90,22,0.6363636363636364,0.2685769133025126,0.6799999999999999,5.9086920926552775,-0.39489004476477385,-0.29422992299229933,0.6799999999999999,-0.689504958677686
45,$1.20-$1.50,1.7,none,180,22,0.6363636363636364,0.23202017860601123,0.6799999999999999,5.104443929332247,-0.46781972284220225,-0.29422992299229933,0.6799999999999999,-1.0175206611570247
45,$1.20-$1.50,1.7,-30%,30,22,0.5909090909090909,0.22344087074435703,0.48529318721048464,4.9156991563758545,-0.32,-0.32,0.6799999999999999,-0.32
45,$1.20-$1.50,1.7,-30%,60,22,0.5909090909090909,0.24114149008885846,0.6799999999999999,5.305112781954886,-0.32,-0.32,0.6799999999999999,-0.32
45,$1.20-$1.50,1.7,-30%,90,22,0.5909090909090909,0.24114149008885846,0.6799999999999999,5.305112781954886,-0.32,-0.32,0.6799999999999999,-0.32
45,$1.20-$1.50,1.7,-30%,180,22,0.5909090909090909,0.24114149008885846,0.6799999999999999,5.305112781954886,-0.32,-0.32,0.6799999999999999,-0.32
45,$1.20-$1.50,1.7,-20%,30,22,0.36363636363636365,0.10727272727272724,-0.22,2.3599999999999994,-0.22,-0.22,0.6799999999999999,-0.22
45,$1.20-$1.50,1.7,-20%,60,22,0.36363636363636365,0.10727272727272724,-0.22,2.3599999999999994,-0.22,-0.22,0.6799999999999999,-0.22
45,$1.20-$1.50,1.7,-20%,90,22,0.36363636363636365,0.10727272727272724,-0.22,2.3599999999999994,-0.22,-0.22,0.6799999999999999,-0.22
45,$1.20-$1.50,1.7,-20%,180,22,0.36363636363636365,0.10727272727272724,-0.22,2.3599999999999994,-0.22,-0.22,0.6799999999999999,-0.22
45,$1.20-$1.50,1.7,-15%,30,22,0.22727272727272727,0.023181818181818192,-0.16999999999999998,0.5100000000000002,-0.16999999999999998,-0.16999999999999998,0.6799999999999999,-0.16999999999999998
45,$1.20-$1.50,1.7,-15%,60,22,0.22727272727272727,0.023181818181818192,-0.16999999999999998,0.5100000000000002,-0.16999999999999998,-0.16999999999999998,0.6799999999999999,-0.16999999999999998
45,$1.20-$1.50,1.7,-15%,90,22,0.22727272727272727,0.023181818181818192,-0.16999999999999998,0.5100000000000002,-0.16999999999999998,-0.16999999999999998,0.6799999999999999,-0.16999999999999998
45,$1.20-$1.50,1.7,-15%,180,22,0.22727272727272727,0.023181818181818192,-0.16999999999999998,0.5100000000000002,-0.16999999999999998,-0.16999999999999998,0.6799999999999999,-0.16999999999999998
45,$1.20-$1.50,1.7,-10%,30,22,0.13636363636363635,-0.010909090909090922,-0.12000000000000001,-0.24000000000000027,-0.12000000000000001,-0.12000000000000001,0.6000000000000016,-0.12000000000000001
45,$1.20-$1.50,1.7,-10%,60,22,0.13636363636363635,-0.010909090909090922,-0.12000000000000001,-0.24000000000000027,-0.12000000000000001,-0.12000000000000001,0.6000000000000016,-0.12000000000000001
45,$1.20-$1.50,1.7,-10%,90,22,0.13636363636363635,-0.010909090909090922,-0.12000000000000001,-0.24000000000000027,-0.12000000000000001,-0.12000000000000001,0.6000000000000016,-0.12000000000000001
45,$1.20-$1.50,1.7,-10%,180,22,0.13636363636363635,-0.010909090909090922,-0.12000000000000001,-0.24000000000000027,-0.12000000000000001,-0.12000000000000001,0.6000000000000016,-0.12000000000000001
45,$1.20-$1.50,2.0,none,30,22,0.5,0.16796121406824016,-0.11568685226579971,3.6951467095012838,-0.3914407438016529,-0.3003418803418804,0.98,-0.4751724137931034
45,$1.20-$1.50,2.0,none,60,22,0.5454545454545454,0.2951228794534792,0.06707252000970156,6.492703347976542,-0.46781972284220225,-0.2690579281808778,0.98,-0.5510169491525424
45,$1.20-$1.50,2.0,none,90,22,0.5454545454545454,0.2821119886703683,0.14655141978774744,6.206463750748103,-0.46781972284220225,-0.31229261659067287,0.98,-0.689504958677686
45,$1.20-$1.50,2.0,none,180,22,0.5454545454545454,0.2980272005072907,0.5025563909774435,6.556598411160396,-0.46781972284220225,-0.29422992299229933,0.98,-1.0175206611570247
45,$1.20-$1.50,2.0,-30%,30,22,0.45454545454545453,0.15554958756089074,-0.2894029850746269,3.4220909263395964,-0.32,-0.32,0.98,-0.32
45,$1.20-$1.50,2.0,-30%,60,22,0.4090909090909091,0.15115693959229906,-0.32,3.3254526710305794,-0.32,-0.32,0.98,-0.32
45,$1.20-$1.50,2.0,-30%,90,22,0.4090909090909091,0.13883167588301093,-0.32,3.0542968694262407,-0.32,-0.32,0.98,-0.32
45,$1.20-$1.50,2.0,-30%,180,22,0.4090909090909091,0.17119576417298332,-0.32,3.766306811805633,-0.32,-0.32,0.98,-0.32
45,$1.20-$1.50,2.0,-20%,30,22,0.2727272727272727,0.10727272727272727,-0.22,2.36,-0.22,-0.22,0.98,-0.22
45,$1.20-$1.50,2.0,-20%,60,22,0.2727272727272727,0.10727272727272727,-0.22,2.36,-0.22,-0.22,0.98,-0.22
45,$1.20-$1.50,2.0,-20%,90,22,0.2727272727272727,0.10727272727272727,-0.22,2.36,-0.22,-0.22,0.98,-0.22
45,$1.20-$1.50,2.0,-20%,180,22,0.2727272727272727,0.10727272727272727,-0.22,2.36,-0.22,-0.22,0.98,-0.22
45,$1.20-$1.50,2.0,-15%,30,22,0.18181818181818182,0.03909090909090911,-0.16999999999999998,0.8600000000000003,-0.16999999999999998,-0.16999999999999998,0.98,-0.16999999999999998
45,$1.20-$1.50,2.0,-15%,60,22,0.18181818181818182,0.03909090909090911,-0.16999999999999998,0.8600000000000003,-0.16999999999999998,-0.16999999999999998,0.98,-0.16999999999999998
45,$1.20-$1.50,2.0,-15%,90,22,0.18181818181818182,0.03909090909090911,-0.16999999999999998,0.8600000000000003,-0.16999999999999998,-0.16999999999999998,0.98,-0.16999999999999998
45,$1.20-$1.50,2.0,-15%,180,22,0.18181818181818182,0.03909090909090911,-0.16999999999999998,0.8600000000000003,-0.16999999999999998,-0.16999999999999998,0.98,-0.16999999999999998
45,$1.20-$1.50,2.0,-10%,30,22,0.09090909090909091,-0.020000000000000004,-0.12000000000000001,-0.44000000000000006,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001
45,$1.20-$1.50,2.0,-10%,60,22,0.09090909090909091,-0.020000000000000004,-0.12000000000000001,-0.44000000000000006,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001
45,$1.20-$1.50,2.0,-10%,90,22,0.09090909090909091,-0.020000000000000004,-0.12000000000000001,-0.44000000000000006,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001
45,$1.20-$1.50,2.0,-10%,180,22,0.09090909090909091,-0.020000000000000004,-0.12000000000000001,-0.44000000000000006,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001
45,$1.20-$1.50,2.4,none,30,22,0.5,0.20902668529426183,-0.11568685226579971,4.59858707647376,-0.3914407438016529,-0.3003418803418804,1.38,-0.4751724137931034
45,$1.20-$1.50,2.4,none,60,22,0.5454545454545454,0.35127175351519724,0.06707252000970156,7.727978577334339,-0.46781972284220225,-0.2690579281808778,1.38,-0.5510169491525424
45,$1.20-$1.50,2.4,none,90,22,0.5454545454545454,0.3831440987621113,0.1264096019866179,8.42917017276645,-0.46781972284220225,-0.31229261659067287,1.38,-0.689504958677686
45,$1.20-$1.50,2.4,none,180,22,0.5454545454545454,0.417241128780852,0.1264096019866179,9.179304833178744,-0.46781972284220225,-0.29422992299229933,1.38,-1.0175206611570247
45,$1.20-$1.50,2.4,-30%,30,22,0.45454545454545453,0.1966150587869124,-0.2894029850746269,4.325531293312073,-0.32,-0.32,1.38,-0.32
45,$1.20-$1.50,2.4,-30%,60,22,0.4090909090909091,0.2013967227449262,-0.32,4.430727900388376,-0.32,-0.32,1.38,-0.32
45,$1.20-$1.50,2.4,-30%,90,22,0.4090909090909091,0.1853183314292995,-0.32,4.077003291444589,-0.32,-0.32,1.38,-0.32
45,$1.20-$1.50,2.4,-30%,180,22,0.4090909090909091,0.23586423790109007,-0.32,5.189013233823982,-0.32,-0.32,1.38,-0.32
45,$1.20-$1.50,2.4,-20%,30,22,0.2727272727272727,0.13015638031693075,-0.22,2.8634403669724766,-0.22,-0.22,1.38,-0.22
45,$1.20-$1.50,2.4,-20%,60,22,0.2727272727272727,0.13933069224353625,-0.22,3.0652752293577974,-0.22,-0.22,1.38,-0.22
45,$1.20-$1.50,2.4,-20%,90,22,0.2727272727272727,0.13557756463719767,-0.22,2.9827064220183486,-0.22,-0.22,1.38,-0.22
45,$1.20-$1.50,2.4,-20%,180,22,0.2727272727272727,0.13557756463719767,-0.22,2.9827064220183486,-0.22,-0.22,1.38,-0.22
45,$1.20-$1.50,2.4,-15%,30,22,0.18181818181818182,0.025610925771476237,-0.16999999999999998,0.5634403669724772,-0.16999999999999998,-0.16999999999999998,0.690344036697249,-0.16999999999999998
45,$1.20-$1.50,2.4,-15%,60,22,0.18181818181818182,0.03478523769808173,-0.16999999999999998,0.765275229357798,-0.16999999999999998,-0.16999999999999998,0.7105275229357807,-0.16999999999999998
45,$1.20-$1.50,2.4,-15%,90,22,0.18181818181818182,0.031032110091743125,-0.16999999999999998,0.6827064220183487,-0.16999999999999998,-0.16999999999999998,0.7022706422018359,-0.16999999999999998
45,$1.20-$1.50,2.4,-15%,180,22,0.18181818181818182,0.031032110091743125,-0.16999999999999998,0.6827064220183487,-0.16999999999999998,-0.16999999999999998,0.7022706422018359,-0.16999999999999998
45,$1.20-$1.50,2.4,-10%,30,22,0.09090909090909091,-0.06984361968306926,-0.12000000000000001,-1.5365596330275237,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001
45,$1.20-$1.50,2.4,-10%,60,22,0.09090909090909091,-0.06066930775646377,-0.12000000000000001,-1.334724770642203,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001
45,$1.20-$1.50,2.4,-10%,90,22,0.09090909090909091,-0.06442243536280237,-0.12000000000000001,-1.4172935779816522,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001
45,$1.20-$1.50,2.4,-10%,180,22,0.09090909090909091,-0.06442243536280237,-0.12000000000000001,-1.4172935779816522,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001,-0.12000000000000001
45,$1.50-$2.00,1.2,none,30,12,0.8333333333333334,0.05411355531231238,0.17999999999999997,0.6493626637477485,-0.4345511811023622,0.17999999999999997,0.17999999999999997,-0.6478026905829597
45,$1.50-$2.00,1.2,none,60,12,0.8333333333333334,0.040019067123336,0.17999999999999997,0.480228805480032,-0.5650224215246636,0.17999999999999997,0.17999999999999997,-0.6719685039370079
45,$1.50-$2.00,1.2,none,90,12,0.8333333333333334,0.040019067123336,0.17999999999999997,0.480228805480032,-0.5650224215246636,0.17999999999999997,0.17999999999999997,-0.6719685039370079
45,$1.50-$2.00,1.2,none,180,12,0.8333333333333334,0.040019067123336,0.17999999999999997,0.480228805480032,-0.5650224215246636,0.17999999999999997,0.17999999999999997,-0.6719685039370079
45,$1.50-$2.00,1.2,-30%,30,12,0.5833333333333334,-0.02833333333333336,0.17999999999999997,-0.3400000000000003,-0.32,-0.32,0.17999999999999997,-0.32
45,$1.50-$2.00,1.2,-30%,60,12,0.5833333333333334,-0.02833333333333336,0.17999999999999997,-0.3400000000000003,-0.32,-0.32,0.17999999999999997,-0.32
45,$1.50-$2.00,1.2,-30%,90,12,0.5833333333333334,-0.02833333333333336,0.17999999999999997,-0.3400000000000003,-0.32,-0.32,0.17999999999999997,-0.32
45,$1.50-$2.00,1.2,-30%,180,12,0.5833333333333334,-0.02833333333333336,0.17999999999999997,-0.3400000000000003,-0.32,-0.32,0.17999999999999997,-0.32
45,$1.50-$2.00,1.2,-20%,30,12,0.5,-0.020000000000000018,-0.020000000000000018,-0.2400000000000002,-0.22,-0.22,0.17999999999999997,-0.22
45,$1.50-$2.00,1.2,-20%,60,12,0.5,-0.020000000000000018,-0.020000000000000018,-0.2400000000000002,-0.22,-0.22,0.17999999999999997,-0.22
45,$1.50-$2.00,1.2,-20%,90,12,0.5,-0.020000000000000018,-0.020000000000000018,-0.2400000000000002,-0.22,-0.22,0.17999999999999997,-0.22
45,$1.50-$2.00,1.2,-20%,180,12,0.5,-0.020000000000000018,-0.020000000000000018,-0.2400000000000002,-0.22,-0.22,0.17999999999999997,-0.22
45,$1.50-$2.00,1.2,-15%,30,12,0.5,0.0049999999999999906,0.0049999999999999906,0.05999999999999989,-0.16999999999999998,-0.16999999999999998,0.17999999999999997,-0.16999999999999998
45,$1.50-$2.00,1.2,-15%,60,12,0.5,0.0049999999999999906,0.0049999999999999906,0.05999999999999989,-0.16999999999999998,-0.16999999999999998,0.17999999999999997,-0.16999999999999998
45,$1.50-$2.00,1.2,-15%,90,12,0.5,0.0049999999999999906,0.0049999999999999906,0.05999999999999989,-0.16999999999999998,-0.16999999999999998,0.17999999999999997,-0.16999999999999998
45,$1.50-$2.00,1.2,-15%,180,12,0.5,0.0049999999999999906,0.0049999999999999906,0.05999999999999989,-0.16999999999999998,-0.16999999999999998,0.17999999999999997,-0.16999999999999998
45,$1.50-$2.00,1.2,-10%,30,12,0.4166666666666667,0.0049999999999999845,-0.12000000000000001,0.05999999999999982,-0.12000000000000001,-0.12000000000000001,0.17999999999999997,-0.12000000000000001
45,$1.50-$2.00,1.2,-10%,60,12,0.4166666666666667,0.0049999999999999845,-0.12000000000000001,0.05999999999999982,-0.12000000000000001,-0.12000000000000001,0.17999999999999997,-0.12000000000000001
45,$1.50-$2.00,1.2,-10%,90,12,0.4166666666666667,0.0049999999999999845,-0.12000000000000001,0.05999999999999982,-0.12000000000000001,-0.12000000000000001,0.17999999999999997,-0.12000000000000001
45,$1.50-$2.00,1.2,-10%,180,12,0.4166666666666667,0.0049999999999999845,-0.12000000000000001,0.05999999999999982,-0.12000000000000001,-0.12000000000000001,0.17999999999999997,-0.12000000000000001
45,$1.50-$2.00,1.3,none,30,12,0.75,0.082684983883741,0.28,0.9922198066048921,-0.49026546681664795,0.11571428571428574,0.28,-0.6478026905829597
45,$1.50-$2.00,1.3,none,60,12,0.75,0.09736033696460589,0.28,1.1683240435752706,-0.5862128977151398,0.20202380952380955,0.28,-0.6719685039370079
45,$1.50-$2.00,1.3,none,90,12,0.8333333333333334,0.12335240045666938,0.28,1.4802288054800326,-0.5550224215246636,0.28,0.28,-0.6719685039370079
45,$1.50-$2.00,1.3,none,180,12,0.8333333333333334,0.12335240045666938,0.28,1.4802288054800326,-0.5550224215246636,0.28,0.28,-0.6719685039370079
45,$1.50-$2.00,1.3,-30%,30,12,0.5,-0.01999999999999999,-0.01999999999999999,-0.23999999999999988,-0.32,-0.32,0.28,-0.32
45,$1.50-$2.00,1.3,-30%,60,12,0.5,-0.01999999999999999,-0.01999999999999999,-0.23999999999999988,-0.32,-0.32,0.28,-0.32
45,$1.50-$2.00,1.3,-30%,90,12,0.5,-0.01999999999999999,-0.01999999999999999,-0.23999999999999988,-0.32,-0.32,0.28,-0.32
45,$1.50-$2.00,1.3,-30%,180,12,0.5,-0.01999999999999999,-0.01999999999999999,-0.23999999999999988,-0.32,-0.32,0.28,-0.32
45,$1.50-$2.00,1.3,-20%,30,12,0.5,0.030000000000000016,0.030000000000000013,0.3600000000000002,-0.22,-0.22,0.28,-0.22
45,$1.50-$2.00,1.3,-20%,60,12,0.5,0.030000000000000016,0.030000000000000013,0.3600000000000002,-0.22,-0.22,0.28,-0.22
45,$1.50-$2.00,1.3,-20%,90,12,0.5,0.030000000000000016,0.030000000000000013,0.3600000000000002,-0.22,-0.22,0.28,-0.22
45,$1.50-$2.00,1.3,-20%,180,12,0.5,0.030000000000000016,0.030000000000000013,0.3600000000000002,-0.22,-0.22,0.28,-0.22
45,$1.50-$2.00,1.3,-15%,30,12,0.5,0.05500000000000003,0.05500000000000002,0.6600000000000004,-0.16999999999999998,-0.16999999999999998,0.28,-0.16999999999999998
45,$1.50-$2.00,1.3,-15%,60,12,0.5,0.05500000000000003,0.05500000000000002,0.6600000000000004,-0.16999999999999998,-0.16999999999999998,0.28,-0.16999999999999998
45,$1.50-$2.00,1.3,-15%,90,12,0.5,0.05500000000000003,0.05500000000000002,0.6600000000000004,-0.16999999999999998,-0.16999999999999998,0.28,-0.16999999999999998
45,$1.50-$2.00,1.3,-15%,180,12,0.5,0.05500000000000003,0.05500000000000002,0.6600000000000004,-0.16999999999999998,-0.16999999999999998,0.28,-0.16999999999999998
45,$1.50-$2.00,1.3,-10%,30,12,0.3333333333333333,0.013333333333333345,-0.12000000000000001,0.16000000000000014,-0.12000000000000001,-0.12000000000000001,0.28,-0.12000000000000001
45,$1.50-$2.00,1.3,-10%,60,12,0.3333333333333333,0.013333333333333345,-0.12000000000000001,0.16000000000000014,-0.12000000000000001,-0.12000000000000001,0.28,-0.12000000000000001
45,$1.50-$2.00,1.3,-10%,90,12,0.3333333333333333,0.013333333333333345,-0.12000000000000001,0.16000000000000014,-0.12000000000000001,-0.12000000000000001,0.28,-0.12000000000000001
45,$1.50-$2.00,1.3,-10%,180,12,0.3333333333333333,0.013333333333333345,-0.12000000000000001,0.16000000000000014,-0.12000000000000001,-0.12000000000000001,0.28,-0.12000000000000001
45,$1.50-$2.00,1.5,none,30,12,0.6666666666666666,0.10668599323150647,0.48,1.2802319187780777,-0.5834349797184444,-0.40856580427446565,0.48,-0.6478026905829597
45,$1.50-$2.00,1.5,none,60,12,0.6666666666666666,0.09961611623380795,0.48,1.1953933948056954,-0.6695519226016031,-0.18587924407431133,0.48,-0.8533333333333334
45,$1.50-$2.00,1.5,none,90,12,0.75,0.10606032017801188,0.48,1.2727238421361426,-0.6695519226016031,-0.15909352978859712,0.48,-0.8117171717171717
45,$1.50-$2.00,1.5,none,180,12,0.75,0.14185397097166266,0.48,1.702247651659952,-0.6695519226016031,-0.13164865922292113,0.48,-0.8583838383838385
