entry_date,exit_date,entry_price,exit_price,gross_return,exit_reason,hold_days,symbol,trigger_date,trigger_intraday_ret,trigger_vol_ratio
2025-05-07,2025-05-07,6.489999771118164,6.1654997825622555,-0.050000000000000044,sl_intraday,0,TDUP,2025-05-06,0.2170686651717512,7.808422509873888
2024-10-04,2024-10-04,6.130000114440918,6.74300012588501,0.10000000000000009,tp_intraday,0,EVGO,2024-10-03,0.2465483151237035,13.911346064499044
2026-05-11,2026-05-12,7.300000190734863,8.03000020980835,0.10000000000000009,tp_intraday,1,KDK,2026-05-08,0.2217538103350798,7.713588283157038
2026-05-15,2026-05-15,3.880000114440918,3.686000108718872,-0.050000000000000044,sl_intraday,0,LESL,2026-05-14,0.9021738785370093,18.535608473858904
2025-10-14,2025-10-14,4.090000152587891,3.885500144958496,-0.050000000000000044,sl_intraday,0,PSIG,2025-10-13,0.2978141772152229,17.25223440028736
2026-02-03,2026-02-03,6.130000114440918,5.823500108718871,-0.050000000000000155,sl_intraday,0,PSIG,2026-02-02,0.3388773667009639,9.336297237218163
2026-02-09,2026-02-09,1.0399999618530273,1.1439999580383302,0.10000000000000009,tp_intraday,0,BGMS,2026-02-06,0.2613636594542787,14.896494942366502
2026-05-11,2026-05-12,8.305000305175781,8.649999618530273,0.04154115601169628,time_exit,1,WEST,2026-05-08,0.2008733824496438,8.201459830361555
2026-01-08,2026-01-09,1.6399999856948853,1.690000057220459,0.030487848757137836,time_exit,1,OLPX,2026-01-07,0.2222221829763662,7.825723041476728
2025-04-17,2025-04-17,1.2549999952316284,1.192249995470047,-0.050000000000000044,sl_intraday,0,AREC,2025-04-16,0.819672111925404,6.526038431718087
2025-07-08,2025-07-09,3.2200000286102295,3.0590000271797178,-0.050000000000000044,sl_intraday,1,SHMD,2025-07-07,0.2583025969853334,7.178964533224623
2026-05-13,2026-05-13,4.050000190734863,3.8475001811981198,-0.050000000000000044,sl_intraday,0,BWEN,2026-05-12,0.852941023260436,16.443449218156974
2025-10-09,2025-10-09,7.579999923706055,7.200999927520751,-0.050000000000000044,sl_intraday,0,KYTX,2025-10-08,0.2006688637855656,8.188319133983503
2024-08-22,2024-08-22,2.9000000953674316,2.75500009059906,-0.04999999999999993,sl_intraday,0,GXAI,2024-08-21,0.2489959370218761,16.760574075480296
2024-12-09,2024-12-09,3.640000104904175,4.004000115394593,0.10000000000000009,tp_intraday,0,GXAI,2024-12-06,0.3065326091319107,12.893250302459531
2025-08-20,2025-08-20,1.8799999952316284,1.785999995470047,-0.050000000000000044,sl_intraday,0,GXAI,2025-08-19,0.2046783022366729,19.85616958348284
2026-03-03,2026-03-03,4.699999809265137,4.464999818801879,-0.050000000000000155,sl_intraday,0,NCT,2026-03-02,0.2648648442448795,10.72769862165092
2026-04-02,2026-04-02,2.6600000858306885,2.527000081539154,-0.050000000000000155,sl_intraday,0,NCT,2026-04-01,0.5588235417864311,6.026794852324576
2024-08-20,2024-08-20,3.490000009536743,3.315500009059906,-0.050000000000000044,sl_intraday,0,BCDA,2024-08-19,0.2232415973490771,6.518105849582173
2025-04-30,2025-04-30,3.049999952316284,2.8974999547004696,-0.050000000000000155,sl_intraday,0,BCDA,2025-04-29,0.2103174505560545,5.786969485504028
2024-11-13,2024-11-13,9.75,10.725000000000001,0.10000000000000009,tp_intraday,0,ALT,2024-11-12,0.2454068128141289,6.297181933231213
2025-06-27,2025-06-27,3.640000104904175,3.4580000996589657,-0.050000000000000044,sl_intraday,0,ALT,2025-06-26,0.2114093530167871,10.151975182239951
2025-07-23,2025-07-23,5.71999979019165,5.433999800682067,-0.050000000000000044,sl_intraday,0,DNUT,2025-07-22,0.2591463873370077,7.626893101482572
2024-10-22,2024-10-22,6.039999961853027,5.737999963760376,-0.050000000000000044,sl_intraday,0,INM,2024-10-21,0.2608696328219047,11.465076660988077
2025-05-15,2025-05-15,3.390000104904175,3.220500099658966,-0.050000000000000044,sl_intraday,0,INM,2025-05-14,0.2824427640686078,15.79873257287706
2026-03-12,2026-03-13,2.299999952316284,2.5299999475479127,0.10000000000000009,tp_intraday,1,OCGN,2026-03-11,0.2499999514092579,5.27081890378522
2026-02-09,2026-02-09,1.659999966621399,1.5769999682903288,-0.050000000000000044,sl_intraday,0,JZXN,2026-02-06,0.2846153987229933,8.169221569113637
2026-02-11,2026-02-11,2.4000000953674316,2.28000009059906,-0.050000000000000044,sl_intraday,0,JZXN,2026-02-10,0.5495495392292364,14.569092217939682
2025-12-15,2025-12-15,1.8700000047683716,1.7765000045299528,-0.050000000000000044,sl_intraday,0,CGC,2025-12-12,0.2563177050670919,5.968587500892134
2026-04-23,2026-04-23,1.5099999904632568,1.434499990940094,-0.050000000000000044,sl_intraday,0,CGC,2026-04-22,0.2000000207320507,5.322657619391656
2024-11-26,2024-11-26,12.1899995803833,11.580499601364135,-0.050000000000000044,sl_intraday,0,ZENA,2024-11-25,2.396825462902605,17.734178902664304
2025-03-13,2025-03-13,4.630000114440918,4.3985001087188715,-0.050000000000000155,sl_intraday,0,ZENA,2025-03-12,0.5923346180800042,12.957698815566836
2025-08-04,2025-08-04,6.010000228881836,5.709500217437744,-0.050000000000000044,sl_intraday,0,FDMT,2025-08-01,0.2159090570428168,16.293543342729574
2025-11-11,2025-11-11,3.444999933242798,3.2727499365806576,-0.050000000000000155,sl_intraday,0,IOTR,2025-11-10,0.2189542773930097,5.343607248632097
2026-01-14,2026-01-14,3.1700000762939453,3.011500072479248,-0.050000000000000044,sl_intraday,0,IOTR,2026-01-13,0.2329192525888592,19.64044678907194
2024-07-10,2024-07-10,3.690000057220459,4.059000062942506,0.10000000000000009,tp_intraday,0,RLMD,2024-07-09,0.285266404730105,5.162405829319501
2025-09-02,2025-09-02,1.1299999952316284,1.073499995470047,-0.04999999999999993,sl_intraday,0,RLMD,2025-08-29,0.3493976232396072,15.48687271518777
2025-11-05,2025-11-05,2.549999952316284,2.804999947547913,0.10000000000000009,tp_intraday,0,RLMD,2025-11-04,0.2533936348929144,17.255376098792468
2025-04-08,2025-04-08,2.9000000953674316,2.75500009059906,-0.04999999999999993,sl_intraday,0,ARTV,2025-04-07,0.4454148462522889,15.590956787179245
2025-12-16,2025-12-16,6.170000076293945,5.861500072479248,-0.050000000000000044,sl_intraday,0,ARTV,2025-12-15,0.5403422874565484,19.06225372738282
2025-08-13,2025-08-13,2.049999952316284,2.2549999475479128,0.10000000000000009,tp_intraday,0,IHRT,2025-08-12,0.2453987590971131,8.75688051383643
2024-09-12,2024-09-12,4.130000114440918,4.54300012588501,0.10000000000000009,tp_intraday,0,WOOF,2024-09-11,0.3691274824134296,6.141797694406802
2024-07-19,2024-07-19,4.739999771118164,4.502999782562256,-0.050000000000000044,sl_intraday,0,GNTA,2024-07-18,0.2777777851363761,18.501274426508072
2025-07-02,2025-07-02,3.109999895095825,3.420999884605408,0.10000000000000009,tp_intraday,0,GNTA,2025-07-01,0.3356643613145333,13.162603052096124
2024-12-18,2024-12-18,1.850000023841858,1.757500022649765,-0.050000000000000044,sl_intraday,0,NRXP,2024-12-17,0.3015873000855469,5.456197439039851
2025-01-02,2025-01-02,2.115000009536743,2.3265000104904177,0.10000000000000009,tp_intraday,0,NRXP,2024-12-31,0.4193549131379561,11.318703281768398
2025-01-03,2025-01-03,3.130000114440918,2.9735001087188717,-0.050000000000000155,sl_intraday,0,NRXP,2025-01-02,0.4137115820588837,6.3738240809916595
2026-04-09,2026-04-09,2.5999999046325684,2.46999990940094,-0.050000000000000044,sl_intraday,0,CLIK,2026-04-08,0.4583332091569949,10.69823673307787
2026-04-10,2026-04-10,3.0999999046325684,2.9449999094009396,-0.050000000000000155,sl_intraday,0,CLIK,2026-04-09,0.3269231439342184,13.866154316556903
2024-12-27,2024-12-27,3.700000047683716,3.51500004529953,-0.050000000000000044,sl_intraday,0,VERI,2024-12-26,0.2584268910432483,5.076149310987952
2025-09-10,2025-09-10,3.9000000953674316,3.70500009059906,-0.050000000000000044,sl_intraday,0,VERI,2025-09-09,0.3568904656154905,5.367983417164181
2024-12-17,2024-12-17,4.710000038146973,4.474500036239624,-0.050000000000000044,sl_intraday,0,LRMR,2024-12-16,0.2227847760504133,6.359113428943937
2026-02-26,2026-02-27,5.400000095367432,5.309999942779541,-0.016666694629339007,time_exit,1,LRMR,2026-02-25,0.625682969872035,9.67858608215683
2024-11-05,2024-11-05,12.800000190734863,12.16000018119812,-0.050000000000000044,sl_intraday,0,SPPL,2024-11-04,2.6307692025540135,19.53200124071872
2024-12-27,2024-12-27,8.5600004196167,8.132000398635864,-0.050000000000000044,sl_intraday,0,SPPL,2024-12-26,0.4092140868879066,8.04874547397636
2025-03-05,2025-03-06,3.312000036239624,3.680000066757202,0.11111111910958726,tp_gap,1,SPPL,2025-03-04,0.2097186363524457,7.254816492668651
2025-04-09,2025-04-09,3.4800000190734863,3.306000018119812,-0.050000000000000044,sl_intraday,0,SPPL,2025-04-08,0.3368421299195583,5.373085283297032
2025-07-11,2025-07-11,3.5899999141693115,3.4104999184608458,-0.050000000000000044,sl_intraday,0,SPPL,2025-07-10,0.2277580490877562,6.930461250292671
2026-05-21,2026-05-21,5.28000020980835,5.808000230789185,0.10000000000000009,tp_intraday,0,MLGO,2026-05-20,0.4142480705708935,8.964238869051957
2025-05-23,2025-05-23,7.0,6.6499999999999995,-0.050000000000000044,sl_intraday,0,CNCK,2025-05-22,0.201298746537512,5.150310559006211
2025-12-02,2025-12-02,6.130000114440918,5.823500108718871,-0.050000000000000155,sl_intraday,0,CNCK,2025-12-01,1.1648351338848006,19.616092011716574
2026-05-21,2026-05-21,3.5299999713897705,3.8829999685287477,0.10000000000000009,tp_intraday,0,BDTX,2026-05-20,0.2162161683235146,6.169667407142746
2026-03-11,2026-03-11,3.4200000762939453,3.249000072479248,-0.050000000000000044,sl_intraday,0,MGNX,2026-03-10,0.4173553548023017,10.691576957091884
2024-10-28,2024-10-29,1.5499999523162842,1.7049999475479127,0.10000000000000009,tp_intraday,1,ACRS,2024-10-25,0.3000000916994569,12.07893698639336
2024-11-19,2024-11-19,3.7100000381469727,4.08100004196167,0.10000000000000009,tp_intraday,0,ACRS,2024-11-18,0.2921810776303626,10.932709543270954
2024-11-20,2024-11-20,4.440000057220459,4.218000054359436,-0.050000000000000044,sl_intraday,0,ACRS,2024-11-19,0.2371967939063552,10.102483615163274
2026-01-21,2026-01-21,4.239999771118164,4.663999748229981,0.10000000000000009,tp_intraday,0,ACRS,2026-01-20,0.5016948327905877,13.151464554998784
2025-05-01,2025-05-02,6.559999942779541,6.559999942779541,0.0,time_exit,1,ABEO,2025-04-30,0.2170686651717512,6.882924897216907
2026-02-09,2026-02-09,9.399999618530273,8.929999637603759,-0.050000000000000155,sl_intraday,0,FGL,2026-02-06,0.3611111736591967,5.148634796384307
2024-08-12,2024-08-12,4.039999961853027,3.837999963760376,-0.050000000000000044,sl_intraday,0,AIRS,2024-08-09,0.2437499874271453,5.673965936739659
2025-06-11,2025-06-12,5.190000057220459,4.9305000543594355,-0.050000000000000155,sl_intraday,1,AIRS,2025-06-10,0.2248804056994591,6.3327601354649286
2025-01-07,2025-01-07,6.519999980926514,6.193999981880188,-0.050000000000000044,sl_intraday,0,SGMT,2025-01-06,0.3165048707294489,6.991573327253208
2024-12-27,2024-12-30,2.0999999046325684,2.1700000762939453,0.033333416590618725,time_exit,1,GEVO,2024-12-26,0.3076923312049888,5.7667622863903745
2026-01-22,2026-01-22,2.140000104904175,2.3540001153945926,0.10000000000000009,tp_intraday,0,NAMM,2026-01-21,1.2599999904632568,19.563180184360725
2026-01-23,2026-01-23,4.800000190734863,4.56000018119812,-0.050000000000000044,sl_intraday,0,NAMM,2026-01-22,0.9392522859494256,9.53314143751907
2024-09-13,2024-09-13,6.010000228881836,5.709500217437744,-0.050000000000000044,sl_intraday,0,TWAV,2024-09-12,0.5721154331102898,17.02736586136856
2025-07-24,2025-07-24,1.0,1.1,0.10000000000000009,tp_intraday,0,PALI,2025-07-23,0.418604660833636,15.397978237074238
2025-10-02,2025-10-02,1.5199999809265137,1.4439999818801879,-0.050000000000000044,sl_intraday,0,PALI,2025-10-01,0.2476190497815744,17.30941397962608
2025-06-17,2025-06-18,4.191418376067951,4.610560213674746,0.10000000000000009,tp_intraday,1,ILPT,2025-06-16,0.2379603175573401,5.120721289961967
2025-04-07,2025-04-07,7.389999866485596,7.020499873161316,-0.050000000000000044,sl_intraday,0,FWDI,2025-04-04,0.3152804816995989,10.15513237343242
2025-06-12,2025-06-12,5.03000020980835,5.5330002307891855,0.10000000000000009,tp_intraday,0,XTIA,2025-06-11,0.5880503411072533,13.719204615942791
2026-04-20,2026-04-21,1.559999942779541,1.7159999370574952,0.10000000000000009,tp_intraday,1,IFRX,2026-04-17,0.3249999751647323,8.264369851172189
2025-08-12,2025-08-12,3.819999933242798,4.201999926567078,0.10000000000000009,tp_intraday,0,TLS,2025-08-11,0.3484320696428173,13.129417594741922
2025-08-13,2025-08-14,5.320000171661377,5.019999980926514,-0.056391011476448205,sl_gap,1,TLS,2025-08-12,0.3717277127463005,6.313817480572428
2026-02-05,2026-02-05,2.450000047683716,2.6950000524520874,0.10000000000000009,tp_intraday,0,EGHT,2026-02-04,0.2200000286102295,11.679730998493415
2025-07-10,2025-07-11,7.96999979019165,8.0,0.003764141856724912,time_exit,1,RXST,2025-07-09,0.2354312167765466,10.980222290040263
2025-08-18,2025-08-19,5.769999980926514,6.346999979019166,0.10000000000000009,tp_intraday,1,KPTI,2025-08-15,0.2676659485179247,7.317172081286892
2025-10-09,2025-10-10,5.610000133514404,5.5,-0.019607866469959268,time_exit,1,KPTI,2025-10-08,0.2421052832352488,12.713216046752295
2026-02-13,2026-02-13,8.979999542236328,8.530999565124512,-0.04999999999999993,sl_intraday,0,KPTI,2026-02-12,0.3303571219499006,5.341341302491656
2024-10-02,2024-10-02,3.4833269252286287,3.309160578967197,-0.050000000000000044,sl_intraday,0,LX,2024-10-01,0.2062937672129259,5.5795907815039145
2024-11-27,2024-11-29,4.199999809265137,4.440000057220459,0.05714291877487354,time_exit,1,CDZI,2024-11-26,0.2500000338662755,5.474980974743565
2026-04-06,2026-04-06,6.599999904632568,7.2599998950958256,0.10000000000000009,tp_intraday,0,VSA,2026-04-02,0.4107143228827152,5.4693405032611295
2024-11-07,2024-11-07,7.630000114440918,7.248500108718872,-0.050000000000000044,sl_intraday,0,CTKB,2024-11-06,0.2374582059807339,6.101531275068684
2026-03-13,2026-03-13,2.499000072479248,2.3740500688552855,-0.050000000000000044,sl_intraday,0,OCG,2026-03-12,0.299093655226436,13.090183390501933
2026-04-17,2026-04-17,2.190000057220459,2.4090000629425052,0.10000000000000009,tp_intraday,0,OCG,2026-04-16,0.2063492003421874,5.954885020424937
2026-04-28,2026-04-28,1.8899999856948853,1.7954999864101409,-0.050000000000000044,sl_intraday,0,OCG,2026-04-27,0.2298136655160625,5.682217593173697
2025-03-25,2025-03-25,4.190000057220459,3.9805000543594358,-0.050000000000000044,sl_intraday,0,LXEO,2025-03-24,0.3678930232584101,8.046272344808829
2025-09-25,2025-09-26,6.519999980926514,6.769999980926514,0.038343558394378086,time_exit,1,LXEO,2025-09-24,0.2201492162211813,6.813829237185895
2026-05-12,2026-05-12,0.9399999976158142,1.0339999973773957,0.10000000000000009,tp_intraday,0,PRSO,2026-05-11,0.2105263267967951,14.556812266338556
2024-11-04,2024-11-04,5.71999979019165,5.433999800682067,-0.050000000000000044,sl_intraday,0,NAGE,2024-11-01,0.4223301690017413,17.620109730882568
2025-03-06,2025-03-06,8.390000343322754,7.970500326156616,-0.050000000000000044,sl_intraday,0,NAGE,2025-03-05,0.2742176068744142,13.820192350308028
2025-01-06,2025-01-06,2.7699999809265137,2.631499981880188,-0.04999999999999993,sl_intraday,0,MBOT,2025-01-03,0.8135594915501321,13.240077117040853
2025-02-04,2025-02-04,1.2599999904632568,1.196999990940094,-0.050000000000000044,sl_intraday,0,IVVD,2025-02-03,1.387387227745049,18.6142043175571
2025-09-22,2025-09-22,8.0600004196167,7.657000398635864,-0.050000000000000044,sl_intraday,0,FATN,2025-09-19,0.2452725058591056,19.561752638006624
2026-01-07,2026-01-07,1.8200000524520874,1.7290000498294829,-0.050000000000000044,sl_intraday,0,ZNTL,2026-01-06,0.2992700475871299,7.537203422632528
2026-04-10,2026-04-10,4.519999980926514,4.971999979019166,0.10000000000000009,tp_intraday,0,ZNTL,2026-04-09,0.4635761934468363,12.593950067829688
2026-04-13,2026-04-13,6.40500020980835,6.084750199317932,-0.050000000000000044,sl_intraday,0,ZNTL,2026-04-10,0.4623894162405462,13.056507754018606
2025-04-08,2025-04-08,4.6785712242126465,4.444642663002014,-0.050000000000000044,sl_intraday,0,DFDV,2025-04-07,1.6419066928674333,19.708265164862823
2024-12-03,2024-12-03,2.299999952316284,2.1849999547004697,-0.050000000000000155,sl_intraday,0,FOSL,2024-12-02,0.477987330376993,15.13347699717018
2025-03-14,2025-03-14,1.6399999856948853,1.5579999864101408,-0.050000000000000155,sl_intraday,0,FOSL,2025-03-13,0.2615384968074834,7.296637856168066
2025-08-15,2025-08-15,2.450000047683716,2.6950000524520874,0.10000000000000009,tp_intraday,0,FOSL,2025-08-14,0.2051281267526057,9.923836074714243
2025-08-18,2025-08-18,3.240000009536743,3.078000009059906,-0.050000000000000044,sl_intraday,0,FOSL,2025-08-15,0.2653060588971729,8.475455539240736
2025-10-16,2025-10-16,2.359999895095825,2.595999884605408,0.10000000000000009,tp_intraday,0,FOSL,2025-10-15,0.3345196001287629,12.162369689232667
2026-05-08,2026-05-08,9.649999618530273,9.16749963760376,-0.050000000000000044,sl_intraday,0,ATRA,2026-05-07,0.2649682071098791,19.671784310293503
2024-12-23,2024-12-23,4.559999942779541,4.331999945640564,-0.050000000000000044,sl_intraday,0,SEGG,2024-12-20,0.3913042923557184,15.298732025543254
2025-02-05,2025-02-05,4.550000190734863,4.32250018119812,-0.04999999999999993,sl_intraday,0,SEGG,2025-02-04,0.9342105882319724,19.40562118713561
2026-01-21,2026-01-21,2.190000057220459,2.080500054359436,-0.050000000000000044,sl_intraday,0,SEGG,2026-01-20,0.4677419664956526,5.929158102591592
2026-04-29,2026-04-29,1.350000023841858,1.282500022649765,-0.050000000000000044,sl_intraday,0,SEGG,2026-04-28,0.3773586009057208,10.486909881263
2024-08-13,2024-08-13,2.930000066757202,2.783500063419342,-0.050000000000000044,sl_intraday,0,CING,2024-08-12,0.3507109224302289,5.709368360777337
2025-11-05,2025-11-05,2.859999895095825,2.7169999003410337,-0.050000000000000044,sl_intraday,0,STIM,2025-11-04,0.2058822468726096,5.015311652130902
2026-05-15,2026-05-18,9.289999961853027,10.218999958038331,0.10000000000000009,tp_intraday,1,FENC,2026-05-14,0.2833333355409129,9.492206297729888
2025-07-18,2025-07-18,2.0,1.9,-0.050000000000000044,sl_intraday,0,ZURA,2025-07-17,0.4961833005795937,7.341870610120093
2025-10-01,2025-10-01,4.340000152587891,4.123000144958496,-0.050000000000000044,sl_intraday,0,ZURA,2025-09-30,0.3510140489173936,10.747742272242998
2024-10-02,2024-10-02,1.7999999523162842,1.7099999547004698,-0.050000000000000044,sl_intraday,0,STTK,2024-10-01,0.3714285641300434,16.203531029225598
2025-02-25,2025-02-25,1.600000023841858,1.520000022649765,-0.050000000000000044,sl_intraday,0,STTK,2025-02-24,0.2198582051967303,6.563371220244478
2025-04-08,2025-04-08,1.0,0.95,-0.050000000000000044,sl_intraday,0,STTK,2025-04-07,0.8284105571139482,12.763738016172304
2025-09-29,2025-09-29,5.579999923706055,5.300999927520752,-0.050000000000000044,sl_intraday,0,JFB,2025-09-26,0.2779850250005893,18.96719576719577
2026-05-29,2026-05-29,2.265000104904175,2.151750099658966,-0.050000000000000155,sl_intraday,0,BRR,2026-05-28,0.2773109322266793,9.986400740007465
2025-01-27,2025-01-27,1.8300000429153442,2.0130000472068788,0.10000000000000009,tp_intraday,0,EDSA,2025-01-24,0.238888932304619,9.18226916306609
2026-02-25,2026-02-25,1.399999976158142,1.329999977350235,-0.050000000000000044,sl_intraday,0,EDSA,2026-02-24,0.5099999904632568,18.367120083003964
2026-03-02,2026-03-02,2.009999990463257,2.210999989509583,0.10000000000000009,tp_intraday,0,EDSA,2026-02-27,0.4012738689069912,5.347270529384668
2025-11-17,2025-11-17,3.5,3.3249999999999997,-0.050000000000000044,sl_intraday,0,AVXL,2025-11-14,0.2335025634637193,7.954916727811388
2025-03-03,2025-03-03,5.989999771118164,5.690499782562256,-0.050000000000000044,sl_intraday,0,ORGO,2025-02-28,0.5295566811992385,17.660580461980803
2024-10-17,2024-10-17,3.009999990463257,2.859499990940094,-0.050000000000000044,sl_intraday,0,SABS,2024-10-16,0.2798353126162964,10.719871496808556
2024-12-10,2024-12-10,4.550000190734863,4.32250018119812,-0.04999999999999993,sl_intraday,0,SABS,2024-12-09,0.4430379173805705,5.219281964257305
2025-07-09,2025-07-09,2.4600000381469727,2.70600004196167,0.10000000000000009,tp_intraday,0,SABS,2025-07-08,0.3096446123029552,7.005337750782257
2025-03-18,2025-03-18,7.119999885559082,6.763999891281127,-0.050000000000000044,sl_intraday,0,QNTM,2025-03-17,0.2890484034216873,14.363301574430706
2026-03-25,2026-03-25,4.769999980926514,4.531499981880188,-0.050000000000000044,sl_intraday,0,QNTM,2026-03-24,0.5559210784299886,6.037975852199871
2026-03-31,2026-04-01,6.420000076293945,7.0620000839233406,0.10000000000000009,tp_intraday,1,IDN,2026-03-30,0.2514619752583797,5.629348974461729
2024-09-12,2024-09-12,9.25,10.175,0.10000000000000009,tp_intraday,0,PLCE,2024-09-11,0.3362702581397538,18.40200316976287
2024-08-06,2024-08-06,2.4000000953674316,2.28000009059906,-0.050000000000000044,sl_intraday,0,XGN,2024-08-05,0.2244898207432917,8.392342527789214
2026-01-20,2026-01-20,4.795000076293945,4.5552500724792475,-0.050000000000000155,sl_intraday,0,NEOV,2026-01-16,0.2575342555233091,9.889330829006004
2024-12-20,2024-12-20,2.1500000953674316,2.04250009059906,-0.050000000000000155,sl_intraday,0,NGEN,2024-12-19,0.2040134059282898,7.231525689446305
2025-01-08,2025-01-08,2.430000066757202,2.3085000634193418,-0.050000000000000155,sl_intraday,0,LIDR,2025-01-07,0.2105263056288695,7.23965655531253
2025-07-28,2025-07-28,5.340000152587891,5.073000144958496,-0.04999999999999993,sl_intraday,0,LIDR,2025-07-25,0.2817918768448153,8.992025608302956
2024-11-13,2024-11-13,4.570000171661377,4.341500163078308,-0.050000000000000044,sl_intraday,0,AMTX,2024-11-12,0.2386058611084585,5.03880121074725
2026-03-13,2026-03-13,1.9199999570846558,2.1119999527931217,0.10000000000000009,tp_intraday,0,AMTX,2026-03-12,0.2799999713897705,5.549411410485192
2025-01-07,2025-01-07,3.450000047683716,3.2775000452995298,-0.050000000000000044,sl_intraday,0,AIMD,2025-01-06,0.3426229030206227,14.70582116978123
2026-05-27,2026-05-27,2.369999885559082,2.251499891281128,-0.050000000000000044,sl_intraday,0,AIMD,2026-05-26,1.0653595718438562,19.23265899997202
2025-12-05,2025-12-05,7.360000133514404,6.9920001268386835,-0.050000000000000044,sl_intraday,0,QCLS,2025-12-04,0.2627737321548262,12.453316663337857
2026-01-26,2026-01-26,5.789999961853027,5.500499963760376,-0.050000000000000044,sl_intraday,0,QCLS,2026-01-23,0.3863080353936738,13.53256421764038
2026-03-09,2026-03-09,4.260000228881836,4.047000217437744,-0.050000000000000044,sl_intraday,0,QCLS,2026-03-06,0.3157894443313545,13.129403863106196
2026-05-15,2026-05-15,4.775000095367432,4.53625009059906,-0.050000000000000044,sl_intraday,0,QCLS,2026-05-14,0.2331731496654345,6.630594662744274
2024-10-21,2024-10-21,4.079999923706055,3.875999927520752,-0.050000000000000044,sl_intraday,0,RKDA,2024-10-18,0.2571428311925363,6.679334916864608
2025-10-09,2025-10-09,4.440000057220459,4.218000054359436,-0.050000000000000044,sl_intraday,0,RKDA,2025-10-08,0.290697669583182,19.37057361286994
2025-11-03,2025-11-03,3.2100000381469727,3.049500036239624,-0.050000000000000044,sl_intraday,0,TJGC,2025-10-31,0.2052116937797687,12.8102573872446
2025-12-22,2025-12-22,2.7300000190734863,3.0030000209808354,0.10000000000000009,tp_intraday,0,TJGC,2025-12-19,0.3293413686583066,10.585774058577408
2025-12-23,2025-12-23,3.359999895095825,3.1919999003410338,-0.050000000000000044,sl_intraday,0,TJGC,2025-12-22,0.2307691837438703,9.69913879879208
2025-07-18,2025-07-18,4.010000228881836,3.809500217437744,-0.050000000000000044,sl_intraday,0,SPAI,2025-07-17,0.3181818083298107,8.323219909363239
2026-03-26,2026-03-26,1.090000033378601,1.035500031709671,-0.050000000000000044,sl_intraday,0,ASBP,2026-03-25,0.3565426043337085,12.936580283891132
2024-11-11,2024-11-11,5.199999809265137,4.93999981880188,-0.050000000000000044,sl_intraday,0,API,2024-11-08,0.4779005728632228,5.377584523915165
2025-03-13,2025-03-13,6.329999923706055,6.962999916076661,0.10000000000000009,tp_intraday,0,OPRX,2025-03-12,0.2948454295452438,17.5353839742254
2026-04-02,2026-04-02,3.5399999618530273,3.362999963760376,-0.050000000000000044,sl_intraday,0,AGPU,2026-04-01,0.9243242685946352,19.829552915445937
2024-08-20,2024-08-20,2.880000114440918,2.736000108718872,-0.050000000000000044,sl_intraday,0,AIXI,2024-08-19,0.3080000347561307,6.419250464449413
2024-08-26,2024-08-26,4.309999942779541,4.094499945640564,-0.050000000000000044,sl_intraday,0,AIXI,2024-08-23,0.334365299482521,7.237603871491296
2025-08-27,2025-08-27,1.7999999523162842,1.7099999547004698,-0.050000000000000044,sl_intraday,0,AIXI,2025-08-26,0.2147650544930461,5.376714435082109
2026-04-08,2026-04-08,1.659999966621399,1.5769999682903288,-0.050000000000000044,sl_intraday,0,AIXI,2026-04-07,0.7567567770748727,5.2158168374018485
2024-10-29,2024-10-30,1.4500000476837158,1.559999942779541,0.07586199412306449,time_exit,1,MDAI,2024-10-28,0.2142857007699217,6.613510160079735
2026-04-01,2026-04-01,7.0,6.6499999999999995,-0.050000000000000044,sl_intraday,0,ELAB,2026-03-31,0.5164556199513735,5.25345869049743
2025-07-23,2025-07-23,7.679999828338623,7.295999836921691,-0.050000000000000044,sl_intraday,0,FLWS,2025-07-22,0.2788462190938443,6.447447761314027
2025-12-10,2025-12-10,4.71999979019165,4.483999800682068,-0.04999999999999993,sl_intraday,0,FLWS,2025-12-09,0.3000000313708661,6.732289575806236
2026-01-20,2026-01-20,2.950000047683716,2.80250004529953,-0.04999999999999993,sl_intraday,0,TYGO,2026-01-16,0.2938596862725169,6.795099115902105
2026-01-05,2026-01-05,3.200000047683716,3.04000004529953,-0.050000000000000044,sl_intraday,0,SKYQ,2026-01-02,0.8658007909613559,16.960326981529946
2026-01-07,2026-01-07,5.599999904632568,5.31999990940094,-0.050000000000000044,sl_intraday,0,SKYQ,2026-01-06,0.7176470155121963,17.895535860823895
2026-05-08,2026-05-08,6.820000171661377,6.479000163078307,-0.050000000000000155,sl_intraday,0,BNZI,2026-05-07,0.3291666376921878,8.23786172861758
2024-12-09,2024-12-10,8.369999885559082,7.951499891281127,-0.050000000000000044,sl_intraday,1,NNOX,2024-12-06,0.2039274815664979,5.034637122254573
2025-11-24,2025-11-24,4.235000133514404,4.0232501268386835,-0.050000000000000155,sl_intraday,0,NNOX,2025-11-21,0.2351275265868799,6.024074467117432
2024-12-23,2024-12-23,3.200000047683716,3.04000004529953,-0.050000000000000044,sl_intraday,0,WHWK,2024-12-20,0.3452381470486334,14.703787685232498
2024-11-19,2024-11-20,8.5,9.430000305175781,0.10941180060891553,tp_gap,1,NEXN,2024-11-18,0.2039999643961587,7.778922639409801
