symbol,date,open,high,low,close,high_x_open,low_x_open,close_x_open,entry,opt_return,opt_reason,pes_return,pes_reason,dollar_vol,range,close_position,close_vs_entry,realistic_outcome,realistic_return
FRMM,2025-07-17,9.0,23.899999618530273,9.0,18.299999237060547,2.6555555131700306,1.0,2.033333248562283,18.0,0.1,tp,-0.05,sl_first,117163915.11535645,14.899999618530273,0.624161038601281,0.016666624281141518,tp_pulled_back,0.1
WKEY,2024-12-13,3.299999952316284,8.380000114440918,3.299999952316284,7.840000152587891,2.539394010766261,1.0,2.375757656325104,6.599999904632568,0.1,tp,-0.05,sl_first,592119931.5242767,5.080000162124634,0.8937007983032857,0.18787882816255208,tp_held,0.1
UCAR,2026-03-17,7.559999942779541,17.5,6.0,7.21999979019165,2.3148148323352866,0.7936507996578126,0.9550264345024736,15.119999885559082,0.1,tp,-0.05,sl_first,150461979.82767582,11.5,0.10608693827753482,-0.5224867827487631,sl_hit,-0.05
HOLO,2025-05-28,5.730000019073486,11.81999969482422,5.71999979019165,10.399999618530272,2.062827165005046,0.9982547593632553,1.8150086533877363,11.460000038146973,-0.05,sl,-0.05,sl,566270619.2293167,6.09999990463257,0.7672130986075021,-0.09249567330613184,sl_hit,-0.05
PRLD,2025-11-03,1.5800000429153442,4.21999979019165,1.4299999475479126,3.9800000190734863,2.670885870613711,0.905063233358742,2.518987285424228,3.1600000858306885,0.1,tp,-0.05,sl_first,137581834.659338,2.789999842643738,0.9139785718085396,0.25949364271211395,tp_held,0.1
TURB,2025-09-16,6.230000019073486,20.450000762939453,5.619999885559082,12.399999618530272,3.2825041252537166,0.9020866562364598,1.9903691140556972,12.460000038146973,0.1,tp,-0.05,sl_first,1759476865.8720014,14.830000877380371,0.4571813440222018,-0.004815442972151418,close_red_no_sl,-0.004815442972151418
TURB,2026-03-03,1.2999999523162842,3.2300000190734863,1.2599999904632568,2.880000114440918,2.4846154904224504,0.9692307974459868,2.2153847846759205,2.5999999046325684,0.1,tp,-0.05,sl_first,95750787.80479433,1.9700000286102295,0.8223350763707948,0.10769239233796024,tp_held,0.1
DGNX,2025-01-28,8.680000305175781,17.799999237060547,8.399999618530273,14.989999771118164,2.0506910842441584,0.9677418575113936,1.7269584382594785,17.360000610351562,-0.05,sl,-0.05,sl,26055617.602157593,9.399999618530273,0.7010638744704825,-0.13652078087026076,sl_hit,-0.05
BTCS,2024-11-12,1.8592035116933685,4.361216608336018,1.7701990550261228,2.848141670227051,2.345744605636963,0.9521276416984712,1.5319149583753495,3.718407023386737,0.1,tp,-0.05,sl_first,117721670.02716064,2.5910175533098947,0.4160306107629068,-0.23404252081232513,sl_hit,-0.05
BTCS,2025-07-08,2.981648243417161,6.121526419631784,2.9074778445277514,5.844623565673828,2.0530679409104677,0.9751243631594834,1.9601988861622095,5.963296486834322,-0.0199005569188951,close,-0.05,sl,785378305.1856995,3.2140485751040324,0.9138460892897387,-0.01990055691889514,close_red_no_sl,-0.01990055691889525
WTF,2025-04-01,4.300000190734863,19.850000381469727,4.050000190734863,19.850000381469727,4.6162789537173,0.9418604676951712,4.6162789537173,8.600000381469727,0.1,tp,-0.05,sl_first,386334602.4244309,15.800000190734863,1.0,1.30813947685865,tp_held,0.1
PLYX,2026-03-10,3.2899999618530273,7.389999866485596,3.2899999618530273,5.96999979019165,2.2462005933651517,1.0,1.8145896229218088,6.579999923706055,0.1,tp,-0.05,sl_first,149444616.7479515,4.099999904632568,0.6536585099210626,-0.0927051885390956,sl_hit,-0.05
EEIQ,2025-07-09,6.71999979019165,14.720000267028809,6.71999979019165,10.079999923706056,2.1904762986025337,1.0,1.5000000354789569,13.4399995803833,-0.05,sl,-0.05,sl,4065455.489229203,8.000000476837158,0.41999999165535046,-0.24999998226052167,sl_hit,-0.05
EEIQ,2026-03-26,4.789999961853027,12.699999809265137,4.519999980926514,8.4399995803833,2.651356975032647,0.9436325713827224,1.7620041017950778,9.579999923706056,0.1,tp,-0.05,sl_first,950740632.7314376,8.179999828338623,0.47921756500243695,-0.1189979491024612,sl_hit,-0.05
ANTX,2026-03-09,3.0199999809265137,6.909999847412109,2.9700000286102295,5.25,2.288079434123762,0.9834437242940164,1.7384106070058116,6.039999961853027,0.1,tp,-0.05,sl_first,304334100.0,3.93999981880188,0.578680222397345,-0.1307946964970942,sl_hit,-0.05
